extension,files,repositories,avg_size,std_size
.io/client-go/informers/extensions/v1beta1/build,676,581,1241.1834319526629,131.38615550516147
.io/client-go/informers/extensions/build,676,581,712.5443786982247,165.35741611627355
.io/client-go/informers/core/v1/build,676,581,1474.3136094674555,132.20213207667683
.io/client-go/informers/core/build,676,581,687.42011834319521,156.60816253449374
.io/client-go/informers/certificates/v1beta1/build,675,580,1140.9674074074069,140.37688399196014
.io/client-go/informers/certificates/build,675,580,717.77333333333331,167.61158788010869
.io/client-go/informers/build,676,581,4567.4038461538466,1260.4697071300816
.io/client-go/informers/batch/v2alpha1/build,676,581,1105.3372781065088,135.74877177313112
.io/client-go/informers/batch/v1beta1/build,504,468,1177.5595238095239,66.404870211787653
.io/client-go/informers/batch/v1/build,676,581,1083.4792899408285,131.12824771282428
.io/client-go/informers/batch/build,676,581,947.12278106508893,257.27445155124707
.io/client-go/informers/autoscaling/v1/build,676,581,1134.2781065088757,142.77952813095533
.io/client-go/informers/autoscaling/build,676,581,918.60650887573968,258.10749219645317
.io/client-go/informers/apps/v1beta2/build,515,479,1273.4815533980584,81.8495651348091
.io/client-go/informers/apps/v1beta1/build,676,581,1159.6272189349108,137.0729573738642
.io/client-go/informers/apps/build,676,581,905.79585798816572,283.94039496684763
.io/client-go/informers/admissionregistration/build,640,546,864.78281250000009,239.16322178061648
.io/client-go/godeps/readme,912,747,136.0,0.0
.io/client-go/examples/workqueue/build,624,547,1284.2355769230776,120.46784382887161
.io/client-go/examples/out-of-cluster-client-configuration/build,586,510,943.689419795222,130.73286833167433
.io/client-go/examples/in-cluster-client-configuration/dockerfile,631,534,632.0,0.0
.io/client-go/examples/in-cluster-client-configuration/build,586,510,923.65870307167222,127.44262822238728
.io/client-go/examples/create-update-delete-deployment/build,593,517,1100.9156829679596,153.04321607551628
.io/client-go/dynamic/build,677,582,2451.1181683899549,183.15433296598312
.io/client-go/discovery/fake/build,684,587,1250.0657894736842,216.71560071930645
.io/client-go/discovery/cached/build,530,487,1195.4301886792455,171.29232973171065
.io/client-go/discovery/build,729,631,2959.942386831277,281.54381985818674
.io/client-go,550,550,34.0,0.0
.io/apiserver/plugin/pkg/authorizer/webhook/build,639,542,1947.9593114241006,191.65055608038324
.io/apiserver/plugin/pkg/authenticator/token/webhook/build,640,543,1826.8624999999997,239.06200994917393
.io/apiserver/plugin/pkg/authenticator/token/tokentest/build,599,520,601.34724540901527,178.11668873037266
.io/apiserver/plugin/pkg/authenticator/token/oidc/owners,777,628,62.776061776061773,24.356328025438824
.io/apiserver/plugin/pkg/authenticator/token/oidc/build,624,530,1502.1201923076919,177.41690336956921
.io/apiserver/plugin/pkg/authenticator/request/basicauth/build,625,531,980.39359999999988,122.01026631877946
.io/apiserver/plugin/pkg/authenticator/password/passwordfile/build,625,531,906.3984,164.99636650233958
.io/apiserver/plugin/pkg/authenticator/password/build,601,522,606.34442595673875,198.88348223615318
.io/apiserver/plugin/pkg/authenticator/build,601,522,816.712146422629,309.87548897724258
.io/apiserver/plugin/pkg/audit/webhook/build,587,494,2084.1805792163545,197.12465027250258
.io/apiserver/plugin/pkg/audit/log/build,595,502,1473.4134453781517,550.7354438492647
.io/apiserver/plugin/pkg/audit/build,566,488,728.18197879858644,274.61348624039573
.io/apiserver/pkg/util/wsstream/build,645,548,971.38139534883726,113.39876444456121
.io/apiserver/pkg/util/webhook/build,641,544,2010.3042121684866,508.83530255167523
.io/apiserver/pkg/util/trace/build,504,407,477.94047619047615,116.40332479970182
.io/apiserver/pkg/util/proxy/build,626,532,1343.031948881789,180.89370740198731
.io/apiserver/pkg/util/flushwriter/build,642,545,623.09813084112147,116.06036151934723
.io/apiserver/pkg/util/flag/build,520,421,1181.0115384615374,363.06187716266908
.io/apiserver/pkg/util/feature/build,661,564,825.768532526475,177.03177075537221
.io/apiserver/pkg/storage/value/encrypt/secretbox/build,565,487,886.35575221238923,121.27443450370657
.io/apiserver/pkg/storage/value/encrypt/identity/build,566,488,569.10247349823328,121.6902644176927
.io/apiserver/pkg/storage/value/encrypt/aes/build,581,503,771.54561101549041,119.56498767664972
.io/apiserver/pkg/storage/value/build,590,512,1063.5016949152539,419.27576311054173
.io/apiserver/pkg/storage/tests/build,600,521,2283.101666666666,174.8444994718111
.io/apiserver/pkg/storage/testing/owners,731,605,113.47469220246239,19.46518781620664
.io/apiserver/pkg/storage/testing/build,600,521,961.46833333333336,63.871419750859943
.io/apiserver/pkg/storage/storagebackend/owners,818,664,86.165036674816633,19.593066994058372
.io/apiserver/pkg/storage/storagebackend/factory/build,633,539,2300.480252764612,209.12997140942804
.io/apiserver/pkg/storage/storagebackend/build,633,539,706.6240126382304,191.79067288919705
.io/apiserver/pkg/storage/owners,826,667,377.41888619854723,53.657398771084253
.io/apiserver/pkg/storage/names/build,634,539,670.06151419558319,115.69454117517897
.io/apiserver/pkg/storage/etcd3/owners,781,650,73.599231754161323,19.9480594628179
.io/apiserver/pkg/storage/etcd3/build,615,536,3668.4406504065028,572.00139743761633
.io/apiserver/pkg/storage/etcd/util/build,549,452,850.03096539162118,117.78822758511548
.io/apiserver/pkg/storage/etcd/testing/testingcert/build,508,429,454.87007874015745,132.11962950069935
.io/apiserver/pkg/storage/etcd/testing/build,526,432,1626.1787072243346,158.02979346295618
.io/apiserver/pkg/storage/etcd/owners,726,570,290.41322314049592,13.859195033491178
.io/apiserver/pkg/storage/etcd/metrics/build,529,447,530.49716446124773,122.30028746456072
.io/apiserver/pkg/storage/etcd/etcdtest/build,526,432,467.49809885931569,127.38720499476696
.io/apiserver/pkg/storage/etcd/build,549,452,3198.9271402550085,738.18194635377415
.io/apiserver/pkg/storage/errors/build,613,534,731.82871125611734,124.08088900976684
.io/apiserver/pkg/storage/build,643,546,3258.3654743390362,682.43849598325812
.io/apiserver/pkg/server/storage/build,634,540,2254.3533123028387,155.50829289664077
.io/apiserver/pkg/server/routes/owners,809,654,28.266996291718172,19.677861385681503
.io/apiserver/pkg/server/routes/build,635,540,1817.3433070866142,156.24185106349142
.io/apiserver/pkg/server/options/testdata/localhost__/key,588,490,1679.0,0.0
.io/apiserver/pkg/server/options/testdata/localhost__/cert,588,490,1115.0,0.0
.io/apiserver/pkg/server/options/testdata/localhost__/apiserver-loopback-client__/key,588,490,1679.0,0.0
.io/apiserver/pkg/server/options/testdata/localhost__/apiserver-loopback-client__/cert,588,490,1180.0,0.0
.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/localhost__/key,588,490,1679.0,0.0
.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/localhost__/cert,588,490,1115.0,0.0
.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/key,588,490,1678.8299319727894,0.80774909373568737
.io/apiserver/pkg/server/options/testdata/apiserver-loopback-client__/cert,588,490,1180.0,0.0
.io/apiserver/pkg/server/options/owners,808,656,175.85519801980195,16.347150093936907
.io/apiserver/pkg/server/options/encryptionconfig/build,573,488,1663.9389179755672,358.583754790323
.io/apiserver/pkg/server/options/build,632,538,5829.6424050632877,1781.3320196296247
.io/apiserver/pkg/server/mux/owners,809,654,28.266996291718172,19.677861385681503
.io/apiserver/pkg/server/mux/build,639,544,946.73082942097028,120.59805063135202
.io/apiserver/pkg/server/httplog/build,645,548,685.0248062015504,115.33533072797614
.io/apiserver/pkg/server/healthz/build,653,556,757.06584992343028,240.78265843270822
.io/apiserver/pkg/server/filters/owners,815,661,35.198773006134971,19.621222739294812
.io/apiserver/pkg/server/filters/build,634,540,2308.1735015772874,394.19443906480376
.io/apiserver/pkg/server/build,643,549,7372.3685847589422,1063.933026759199
.io/apiserver/pkg/registry/rest/resttest/build,600,521,1558.5900000000001,151.00851361863292
.io/apiserver/pkg/registry/rest/owners,813,658,406.30012300123,26.589859960033856
.io/apiserver/pkg/registry/rest/build,635,540,2567.6220472440941,268.34093412374051
.io/apiserver/pkg/registry/generic/rest/build,624,530,1557.3253205128206,355.58906197334261
.io/apiserver/pkg/registry/generic/registry/build,631,537,4946.2044374009492,558.19130905459963
.io/apiserver/pkg/registry/generic/owners,812,658,406.97783251231522,17.653452661087016
.io/apiserver/pkg/registry/generic/build,634,540,1338.71451104101,229.72711790089048
.io/apiserver/pkg/registry/build,601,522,565.03161397670567,176.90589023232309
.io/apiserver/pkg/features/build,660,563,553.709090909091,158.1484586404203
.io/apiserver/pkg/endpoints/testing/owners,725,599,129.24965517241378,17.370269434871918
.io/apiserver/pkg/endpoints/testing/build,600,521,739.47666666666657,83.489462045677854
.io/apiserver/pkg/endpoints/request/owners,864,704,27.736111111111111,19.2262805766656
.io/apiserver/pkg/endpoints/request/build,645,548,1607.1720930232557,139.77958412889197
.io/apiserver/pkg/endpoints/openapi/owners,807,653,31.28996282527881,19.696838452803462
.io/apiserver/pkg/endpoints/openapi/build,633,539,1425.2827804107424,156.27277749071379
.io/apiserver/pkg/endpoints/metrics/owners,818,667,44.165036674816619,19.593066994058368
.io/apiserver/pkg/endpoints/metrics/build,634,539,993.4652996845424,292.80786915836677
.io/apiserver/pkg/endpoints/handlers/responsewriters/build,617,537,2484.6012965964342,433.37410715404178
.io/apiserver/pkg/endpoints/handlers/negotiation/build,616,536,1160.0178571428576,134.14076336465024
.io/apiserver/pkg/endpoints/handlers/build,637,543,4937.0926216640528,847.3233582778247
.io/apiserver/pkg/endpoints/filters/owners,808,654,48.278465346534652,19.687343801139725
.io/apiserver/pkg/endpoints/filters/build,634,540,3700.0425867507884,431.36119437896474
.io/apiserver/pkg/endpoints/discovery/build,625,532,2079.5520000000015,156.98608953564093
.io/apiserver/pkg/endpoints/build,638,544,5398.0611285266441,778.46907142065436
.io/apiserver/pkg/authorization/union/build,634,540,997.79337539432186,199.70262225021588
.io/apiserver/pkg/authorization/authorizerfactory/owners,825,668,47.093333333333327,15.141076601326905
.io/apiserver/pkg/authorization/authorizerfactory/build,641,544,1188.9048361934481,171.3568972705788
.io/apiserver/pkg/authorization/authorizer/build,643,546,572.82581648522546,144.24012133764649
.io/apiserver/pkg/authentication/user/build,662,563,479.107250755287,126.80749693398732
.io/apiserver/pkg/authentication/token/tokenfile/build,640,543,885.73593749999986,154.37812232718349
.io/apiserver/pkg/authentication/serviceaccount/build,659,562,683.53869499241273,129.61871700604956
.io/apiserver/pkg/authentication/request/x509/build,640,543,1534.3703125000002,179.71593493799514
.io/apiserver/pkg/authentication/request/websocket/build,535,487,1089.8130841121495,91.558185470294035
.io/apiserver/pkg/authentication/request/union/build,641,544,968.93915756630258,139.48545302257941
.io/apiserver/pkg/authentication/request/headerrequest/build,640,543,1131.9390624999996,137.59463167502716
.io/apiserver/pkg/authentication/request/bearertoken/build,640,543,979.29374999999993,119.97809382078927
.io/apiserver/pkg/authentication/request/anonymous/build,639,542,1074.4475743348983,138.79829072229171
.io/apiserver/pkg/authentication/group/build,640,543,1108.3546874999997,159.57068030318652
.io/apiserver/pkg/authentication/authenticatorfactory/build,641,544,1803.8252730109205,207.94436016102213
.io/apiserver/pkg/authentication/authenticator/build,659,562,655.49468892260984,280.34481788868209
.io/apiserver/pkg/audit/policy/build,592,499,2094.880067567567,509.45664709608474
.io/apiserver/pkg/audit/build,599,505,2272.1235392320532,392.58775483661441
.io/apiserver/pkg/apis/example/v1/build,600,521,1347.205,98.338957485146437
.io/apiserver/pkg/apis/example/install/build,600,521,1097.7866666666669,236.13591023474785
.io/apiserver/pkg/apis/example/fuzzer/build,600,521,996.27666666666676,166.32205254915081
.io/apiserver/pkg/apis/example/build,600,521,1003.5183333333332,189.4894546395345
.io/apiserver/pkg/apis/audit/validation/build,591,498,944.0473773265652,141.50621159891188
.io/apiserver/pkg/apis/audit/v1alpha1/build,603,509,1751.917081260365,333.75639616866283
.io/apiserver/pkg/apis/audit/install/build,600,507,1233.625,261.57386947154561
.io/apiserver/pkg/apis/audit/build,615,519,1245.5642276422759,272.97034002954217
.io/apiserver/pkg/apis/apiserver/v1alpha1/build,641,544,1022.6271450858032,142.8441561615069
.io/apiserver/pkg/apis/apiserver/install/build,639,543,893.20187793427226,95.592960202909211
.io/apiserver/pkg/apis/apiserver/build,643,546,950.19284603421454,174.09255642959798
.io/apiserver/pkg/admission/plugin/namespace/lifecycle/build,591,498,2588.1928934010157,191.44944019975736
.io/apiserver/pkg/admission/initializer/build,622,536,1453.1993569131832,172.43156022767045
.io/apiserver/pkg/admission/build,642,545,3195.362928348909,928.088104408189
.io/apiserver/owners,744,618,291.09677419354836,117.72439146114307
.io/apiserver/license,837,726,11358.0,0.0
.io/apiserver/godeps/readme,739,592,136.0,0.0
.io/apimachinery/third_party/forked/golang/reflect/build,749,649,612.51001335113506,119.6906505876772
.io/apimachinery/third_party/forked/golang/netutil/build,689,592,456.489114658926,136.07357453440281
.io/apimachinery/third_party/forked/golang/json/owners,766,658,67.250652741514372,21.801956939017128
.io/apimachinery/third_party/forked/golang/json/build,704,607,552.07386363636363,193.95336125714815
.io/apimachinery/pkg/watch/build,749,649,1693.2122830440587,272.72496784163206
.io/apimachinery/pkg/version/build,741,641,514.77327935222684,178.77384895119843
.io/apimachinery/pkg/util/yaml/build,745,645,714.80536912751677,113.37126645299165
.io/apimachinery/pkg/util/wait/build,750,650,766.95466666666664,119.78776547112112
.io/apimachinery/pkg/util/validation/field/build,749,649,830.44993324432585,129.45466332380209
.io/apimachinery/pkg/util/validation/build,749,649,793.86915887850489,230.83081512366411
.io/apimachinery/pkg/util/uuid/build,698,601,587.59025787965618,124.04960833552599
.io/apimachinery/pkg/util/strategicpatch/owners,766,658,71.180156657963437,25.458594819264963
.io/apimachinery/pkg/util/strategicpatch/build,704,607,1593.5241477272727,425.3257233774554
.io/apimachinery/pkg/util/sets/types/build,606,529,460.2640264026403,117.606471934802
.io/apimachinery/pkg/util/sets/build,751,651,1527.0972037283618,353.00873247768772
.io/apimachinery/pkg/util/runtime/build,752,652,642.73670212765944,116.99850265365555
.io/apimachinery/pkg/util/remotecommand/build,684,587,533.95029239766086,129.66790733708697
.io/apimachinery/pkg/util/rand/build,720,619,568.56527777777785,117.41956043937186
.io/apimachinery/pkg/util/proxy/build,525,486,2011.899047619047,90.674020298575613
.io/apimachinery/pkg/util/net/build,748,648,1149.9411764705883,192.60376612427382
.io/apimachinery/pkg/util/mergepatch/owners,767,659,67.234680573663624,21.792211147699714
.io/apimachinery/pkg/util/mergepatch/build,704,607,767.4360795454545,118.98558385716944
.io/apimachinery/pkg/util/jsonmergepatch/build,657,563,1129.5829528158295,126.35248634875171
.io/apimachinery/pkg/util/json/build,743,643,569.8142664872139,116.23209869284578
.io/apimachinery/pkg/util/intstr/build,749,649,1023.9599465954606,130.92627021783
.io/apimachinery/pkg/util/httpstream/spdy/build,685,588,1688.7445255474449,136.54302436551379
.io/apimachinery/pkg/util/httpstream/build,689,592,698.35849056603774,156.8714499868415
.io/apimachinery/pkg/util/framer/build,739,639,576.00811907983768,118.03459342770806
.io/apimachinery/pkg/util/errors/build,750,650,623.80000000000007,135.24177035442167
.io/apimachinery/pkg/util/diff/build,733,633,743.654843110505,115.34202924101751
.io/apimachinery/pkg/util/clock/build,730,631,574.98356164383586,116.5970268507086
